"@timestamp","log.offset","log.file.path",message
"Oct 24, 2022 @ 00:50:05.371","219,341","/var/log/dpkg.log","2022-03-17 08:21:07 install locales:all <none> 2.27-3ubuntu1.5"
"Oct 24, 2022 @ 00:50:05.371","219,602","/var/log/dpkg.log","2022-03-17 08:21:07 install lsb-release:all <none> 9.20170808ubuntu1"
"Oct 24, 2022 @ 00:50:05.371","219,887","/var/log/dpkg.log","2022-03-17 08:21:07 install python3-dbus:amd64 <none> 1.2.6-1"
"Oct 24, 2022 @ 00:50:05.371","220,144","/var/log/dpkg.log","2022-03-17 08:21:07 install python3-gi:amd64 <none> 3.26.1-2ubuntu1"
"Oct 24, 2022 @ 00:50:05.371","220,425","/var/log/dpkg.log","2022-03-17 08:21:07 install networkd-dispatcher:all <none> 1.7-0ubuntu3.3"
"Oct 24, 2022 @ 00:50:05.371","220,730","/var/log/dpkg.log","2022-03-17 08:21:07 install shared-mime-info:amd64 <none> 1.9-2"
"Oct 24, 2022 @ 00:50:05.371","220,995","/var/log/dpkg.log","2022-03-17 08:21:07 install sudo:amd64 <none> 1.8.21p2-3ubuntu1.4"
"Oct 24, 2022 @ 00:50:05.371","221,268","/var/log/dpkg.log","2022-03-17 08:21:07 install ucf:all <none> 3.0038"
"Oct 24, 2022 @ 00:50:05.370","215,773","/var/log/dpkg.log","2022-03-17 08:21:06 install dmsetup:amd64 <none> 2:1.02.145-4.1ubuntu3.18.04.3"
"Oct 24, 2022 @ 00:50:05.370","216,098","/var/log/dpkg.log","2022-03-17 08:21:06 install libmagic-mgc:amd64 <none> 1:5.32-2ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.370","216,395","/var/log/dpkg.log","2022-03-17 08:21:06 install libmagic1:amd64 <none> 1:5.32-2ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.370","216,680","/var/log/dpkg.log","2022-03-17 08:21:06 install file:amd64 <none> 1:5.32-2ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.370","216,945","/var/log/dpkg.log","2022-03-17 08:21:06 install libglib2.0-0:amd64 <none> 2.56.4-0ubuntu0.18.04.9"
"Oct 24, 2022 @ 00:50:05.370","217,266","/var/log/dpkg.log","2022-03-17 08:21:06 install libgirepository-1.0-1:amd64 <none> 1.56.1-1"
"Oct 24, 2022 @ 00:50:05.370","217,563","/var/log/dpkg.log","2022-03-17 08:21:06 install gir1.2-glib-2.0:amd64 <none> 1.56.1-1"
"Oct 24, 2022 @ 00:50:05.370","217,836","/var/log/dpkg.log","2022-03-17 08:21:06 install libglib2.0-data:all <none> 2.56.4-0ubuntu0.18.04.9"
"Oct 24, 2022 @ 00:50:05.370","218,161","/var/log/dpkg.log","2022-03-17 08:21:06 install libicu60:amd64 <none> 60.2-3ubuntu3.2"
"Oct 24, 2022 @ 00:50:05.369","213,988","/var/log/dpkg.log","2022-03-17 08:21:05 install python:amd64 <none> 2.7.15~rc1-1"
"Oct 24, 2022 @ 00:50:05.369","214,241","/var/log/dpkg.log","2022-03-17 08:21:05 install openssl:amd64 <none> 1.1.1-1ubuntu2.1~18.04.15"
"Oct 24, 2022 @ 00:50:05.369","214,550","/var/log/dpkg.log","2022-03-17 08:21:05 install ca-certificates:all <none> 20210119~18.04.2"
"Oct 24, 2022 @ 00:50:05.369","214,847","/var/log/dpkg.log","2022-03-17 08:21:06 install libdbus-1-3:amd64 <none> 1.12.2-1ubuntu1.2"
"Oct 24, 2022 @ 00:50:05.369","215,140","/var/log/dpkg.log","2022-03-17 08:21:06 install dbus:amd64 <none> 1.12.2-1ubuntu1.2"
"Oct 24, 2022 @ 00:50:05.369","215,480","/var/log/dpkg.log","2022-03-17 08:21:06 install distro-info-data:all <none> 0.37ubuntu0.13"
"Oct 24, 2022 @ 00:50:05.368","211,242","/var/log/dpkg.log","2022-03-17 08:21:05 install python2.7-minimal:amd64 <none> 2.7.17-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.368","211,583","/var/log/dpkg.log","2022-03-17 08:21:05 install python-minimal:amd64 <none> 2.7.15~rc1-1"
"Oct 24, 2022 @ 00:50:05.368","211,868","/var/log/dpkg.log","2022-03-17 08:21:05 install libpython2.7-stdlib:amd64 <none> 2.7.17-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.368","212,217","/var/log/dpkg.log","2022-03-17 08:21:05 install python2.7:amd64 <none> 2.7.17-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.368","212,526","/var/log/dpkg.log","2022-03-17 08:21:05 install libpython-stdlib:amd64 <none> 2.7.15~rc1-1"
"Oct 24, 2022 @ 00:50:05.367","208,855","/var/log/dpkg.log","2022-03-17 08:21:04 install libbsd0:amd64 <none> 0.8.7-1ubuntu0.1"
"Oct 24, 2022 @ 00:50:05.367","209,128","/var/log/dpkg.log","2022-03-17 08:21:04 install libxdmcp6:amd64 <none> 1:1.1.2-3"
"Oct 24, 2022 @ 00:50:05.367","209,381","/var/log/dpkg.log","2022-03-17 08:21:04 install libxcb1:amd64 <none> 1.13-2~ubuntu18.04"
"Oct 24, 2022 @ 00:50:05.367","209,662","/var/log/dpkg.log","2022-03-17 08:21:04 install libx11-data:all <none> 2:1.6.4-3ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.367","209,951","/var/log/dpkg.log","2022-03-17 08:21:04 install libx11-6:amd64 <none> 2:1.6.4-3ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.367","210,640","/var/log/dpkg.log","2022-03-17 08:21:05 install libxext6:amd64 <none> 2:1.3.3-1"
"Oct 24, 2022 @ 00:50:05.367","210,889","/var/log/dpkg.log","2022-03-17 08:21:05 install libpython2.7-minimal:amd64 <none> 2.7.17-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.366","206,174","/var/log/dpkg.log","2022-03-17 08:21:04 install systemd:amd64 <none> 237-3ubuntu10.53"
"Oct 24, 2022 @ 00:50:05.366","207,980","/var/log/dpkg.log","2022-03-17 08:21:04 install systemd-sysv:amd64 <none> 237-3ubuntu10.53"
"Oct 24, 2022 @ 00:50:05.366","208,273","/var/log/dpkg.log","2022-03-17 08:21:04 install multiarch-support:amd64 <none> 2.27-3ubuntu1.5"
"Oct 24, 2022 @ 00:50:05.366","208,582","/var/log/dpkg.log","2022-03-17 08:21:04 install libxau6:amd64 <none> 1:1.0.8-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.365","203,438","/var/log/dpkg.log","2022-03-17 08:21:03 install libapparmor1:amd64 <none> 2.12-4ubuntu5.1"
"Oct 24, 2022 @ 00:50:05.365","203,727","/var/log/dpkg.log","2022-03-17 08:21:04 install libkmod2:amd64 <none> 24-1ubuntu3.5"
"Oct 24, 2022 @ 00:50:05.364","201,375","/var/log/dpkg.log","2022-03-17 08:21:03 install libcap2:amd64 <none> 1:2.25-1.2"
"Oct 24, 2022 @ 00:50:05.364","201,624","/var/log/dpkg.log","2022-03-17 08:21:03 install libargon2-0:amd64 <none> 0~20161029-1.1"
"Oct 24, 2022 @ 00:50:05.364","201,905","/var/log/dpkg.log","2022-03-17 08:21:03 install libdevmapper1.02.1:amd64 <none> 2:1.02.145-4.1ubuntu3.18.04.3"
"Oct 24, 2022 @ 00:50:05.364","202,274","/var/log/dpkg.log","2022-03-17 08:21:03 install libjson-c3:amd64 <none> 0.12.1-1.3ubuntu0.3"
"Oct 24, 2022 @ 00:50:05.364","202,571","/var/log/dpkg.log","2022-03-17 08:21:03 install libcryptsetup12:amd64 <none> 2:2.0.2-1ubuntu1.2"
"Oct 24, 2022 @ 00:50:05.364","202,884","/var/log/dpkg.log","2022-03-17 08:21:03 install libidn11:amd64 <none> 1.33-2.1ubuntu1.2"
"Oct 24, 2022 @ 00:50:05.364","203,165","/var/log/dpkg.log","2022-03-17 08:21:03 install libip4tc0:amd64 <none> 1.6.1-2ubuntu2"
"Oct 24, 2022 @ 00:50:05.363","198,438","/var/log/dpkg.log","2022-03-17 08:21:03 install mime-support:all <none> 3.60ubuntu1"
"Oct 24, 2022 @ 00:50:05.363","198,703","/var/log/dpkg.log","2022-03-17 08:21:03 install libmpdec2:amd64 <none> 2.4.2-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.363","198,976","/var/log/dpkg.log","2022-03-17 08:21:03 install readline-common:all <none> 7.0-3"
"Oct 24, 2022 @ 00:50:05.363","199,229","/var/log/dpkg.log","2022-03-17 08:21:03 install libreadline7:amd64 <none> 7.0-3"
"Oct 24, 2022 @ 00:50:05.363","199,478","/var/log/dpkg.log","2022-03-17 08:21:03 install libsqlite3-0:amd64 <none> 3.22.0-1ubuntu0.4"
"Oct 24, 2022 @ 00:50:05.363","199,775","/var/log/dpkg.log","2022-03-17 08:21:03 install libpython3.6-stdlib:amd64 <none> 3.6.9-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.363","200,120","/var/log/dpkg.log","2022-03-17 08:21:03 install python3.6:amd64 <none> 3.6.9-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.363","200,425","/var/log/dpkg.log","2022-03-17 08:21:03 install libpython3-stdlib:amd64 <none> 3.6.7-1~18.04"
"Oct 24, 2022 @ 00:50:05.363","201,114","/var/log/dpkg.log","2022-03-17 08:21:03 install python3:amd64 <none> 3.6.7-1~18.04"
"Oct 24, 2022 @ 00:50:05.362","195,701","/var/log/dpkg.log","2022-03-17 08:21:02 install libpython3.6-minimal:amd64 <none> 3.6.9-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.362","196,050","/var/log/dpkg.log","2022-03-17 08:21:02 install libexpat1:amd64 <none> 2.2.5-3ubuntu0.7"
"Oct 24, 2022 @ 00:50:05.362","196,331","/var/log/dpkg.log","2022-03-17 08:21:02 install python3.6-minimal:amd64 <none> 3.6.9-1~18.04ubuntu1.6"
"Oct 24, 2022 @ 00:50:05.362","198,145","/var/log/dpkg.log","2022-03-17 08:21:03 install python3-minimal:amd64 <none> 3.6.7-1~18.04"
"Oct 24, 2022 @ 00:50:05.361","195,309","/var/log/dpkg.log","2022-03-17 08:21:02 install libssl1.1:amd64 <none> 1.1.1-1ubuntu2.1~18.04.15"
"Oct 24, 2022 @ 00:50:05.103","53,464","/var/log/dpkg.log","2022-03-01 19:27:10 install libtasn1-6:amd64 <none> 4.13-2"
"Oct 24, 2022 @ 00:50:05.103","53,709","/var/log/dpkg.log","2022-03-01 19:27:10 install libunistring2:amd64 <none> 0.9.9-0ubuntu1"
"Oct 24, 2022 @ 00:50:05.103","53,998","/var/log/dpkg.log","2022-03-01 19:27:10 install ubuntu-keyring:all <none> 2018.02.28"
"Oct 24, 2022 @ 00:50:05.102","52,878","/var/log/dpkg.log","2022-03-01 19:27:10 install libseccomp2:amd64 <none> 2.3.1-2.1ubuntu4"
"Oct 24, 2022 @ 00:50:05.102","53,167","/var/log/dpkg.log","2022-03-01 19:27:10 install libstdc++6:amd64 <none> 8-20180414-1ubuntu2"
"Oct 24, 2022 @ 00:50:05.101","52,380","/var/log/dpkg.log","2022-03-01 19:27:10 install libnettle6:amd64 <none> 3.4-1"
"Oct 24, 2022 @ 00:50:05.101","52,621","/var/log/dpkg.log","2022-03-01 19:27:10 install libp11-kit0:amd64 <none> 0.23.9-2"
"Oct 24, 2022 @ 00:50:05.100","52,103","/var/log/dpkg.log","2022-03-01 19:27:10 install libidn2-0:amd64 <none> 2.0.4-1.1build2"
"Oct 24, 2022 @ 00:50:05.099","51,573","/var/log/dpkg.log","2022-03-01 19:27:10 install libgnutls30:amd64 <none> 3.5.18-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.099","51,858","/var/log/dpkg.log","2022-03-01 19:27:10 install libhogweed4:amd64 <none> 3.4-1"
"Oct 24, 2022 @ 00:50:05.098","51,304","/var/log/dpkg.log","2022-03-01 19:27:10 install libgmp10:amd64 <none> 2:6.1.2+dfsg-2"
"Oct 24, 2022 @ 00:50:05.097","50,814","/var/log/dpkg.log","2022-03-01 19:27:10 install libapt-pkg5.0:amd64 <none> 1.6.1"
"Oct 24, 2022 @ 00:50:05.097","51,067","/var/log/dpkg.log","2022-03-01 19:27:10 install libffi6:amd64 <none> 3.2.1-8"
"Oct 24, 2022 @ 00:50:05.096","50,561","/var/log/dpkg.log","2022-03-01 19:27:10 install gpgv:amd64 <none> 2.2.4-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.095","50,038","/var/log/dpkg.log","2022-03-01 19:27:10 install apt:amd64 <none> 1.6.1"
"Oct 24, 2022 @ 00:50:05.095","50,324","/var/log/dpkg.log","2022-03-01 19:27:10 install bzip2:amd64 <none> 1.0.6-8.1"
"Oct 24, 2022 @ 00:50:05.094","49,789","/var/log/dpkg.log","2022-03-01 19:27:09 install adduser:all <none> 3.116ubuntu1"
"Oct 24, 2022 @ 00:50:05.083","10,394","/var/log/alternatives.log","update-alternatives 2022-10-23 16:37:24: run with --install /usr/bin/pico pico /bin/nano 10 --slave /usr/share/man/man1/pico.1.gz pico.1.gz /usr/share/man/man1/nano.1.gz"
"Oct 24, 2022 @ 00:50:05.083","10,651","/var/log/alternatives.log","update-alternatives 2022-10-23 16:48:22: run with --install /bin/mt mt /bin/mt-gnu 10 --slave /usr/share/man/man1/mt.1.gz mt.1.gz /usr/share/man/man1/mt-gnu.1.gz"
"Oct 24, 2022 @ 00:50:05.082","9,501","/var/log/alternatives.log","update-alternatives 2022-10-23 16:37:08: run with --quiet --install /usr/bin/pager pager /bin/less 77 --slave /usr/share/man/man1/pager.1.gz pager.1.gz /usr/share/man/man1/less.1.gz"
"Oct 24, 2022 @ 00:50:05.082","9,858","/var/log/alternatives.log","update-alternatives 2022-10-23 16:37:08: run with --quiet --install /usr/bin/pager pager /bin/less 77 --slave /usr/share/man/man1/pager.1.gz pager.1.gz /usr/share/man/man1/less.1.gz"
"Oct 24, 2022 @ 00:50:05.082","10,127","/var/log/alternatives.log","update-alternatives 2022-10-23 16:37:24: run with --install /usr/bin/editor editor /bin/nano 40 --slave /usr/share/man/man1/editor.1.gz editor.1.gz /usr/share/man/man1/nano.1.gz"
"Oct 24, 2022 @ 00:50:05.081","8,690","/var/log/alternatives.log","update-alternatives 2022-10-23 16:35:06: run with --quiet --install /usr/bin/c89 c89 /usr/bin/c89-gcc 20 --slave /usr/share/man/man1/c89.1.gz c89.1.gz /usr/share/man/man1/c89-gcc.1.gz"
"Oct 24, 2022 @ 00:50:05.081","8,967","/var/log/alternatives.log","update-alternatives 2022-10-23 16:35:06: run with --quiet --install /usr/bin/c99 c99 /usr/bin/c99-gcc 20 --slave /usr/share/man/man1/c99.1.gz c99.1.gz /usr/share/man/man1/c99-gcc.1.gz"
"Oct 24, 2022 @ 00:50:05.081","9,244","/var/log/alternatives.log","update-alternatives 2022-10-23 16:35:11: run with --install /usr/bin/c++ c++ /usr/bin/g++ 20 --slave /usr/share/man/man1/c++.1.gz c++.1.gz /usr/share/man/man1/g++.1.gz"
"Oct 24, 2022 @ 00:50:05.079","8,430","/var/log/alternatives.log","update-alternatives 2022-10-23 16:35:05: run with --quiet --install /usr/bin/cc cc /usr/bin/gcc 20 --slave /usr/share/man/man1/cc.1.gz cc.1.gz /usr/share/man/man1/gcc.1.gz"
"Oct 24, 2022 @ 00:50:05.078","6,041","/var/log/alternatives.log","update-alternatives 2022-10-23 16:34:46: run with --install /usr/bin/fakeroot fakeroot /usr/bin/fakeroot-sysv 50 --slave /usr/share/man/man1/fakeroot.1.gz fakeroot.1.gz /usr/share/man/man1/fakeroot-sysv.1.gz --slave /usr/share/man/man1/faked.1.gz faked.1.gz /usr/share/man/man1/faked-sysv.1.gz --slave /usr/share/man/es/man1/fakeroot.1.gz fakeroot.es.1.gz /usr/share/man/es/man1/fakeroot-sysv.1.gz --slave /usr/share/man/es/man1/faked.1.gz faked.es.1.gz /usr/share/man/es/man1/faked-sysv.1.gz --slave /usr/share/man/fr/man1/fakeroot.1.gz fakeroot.fr.1.gz /usr/share/man/fr/man1/fakeroot-sysv.1.gz --slave /usr/share/man/fr/man1/faked.1.gz faked.fr.1.gz /usr/share/man/fr/man1/faked-sysv.1.gz --slave /usr/share/man/sv/man1/fakeroot.1.gz fakeroot.sv.1.gz /usr/share/man/sv/man1/fakeroot-sysv.1.gz --slave /usr/share/man/sv/man1/faked.1.gz faked.sv.1.gz /usr/share/man/sv/man1/faked-sysv.1.gz"
"Oct 24, 2022 @ 00:50:05.078","7,036","/var/log/alternatives.log","update-alternatives 2022-10-23 16:34:46: run with --install /usr/bin/fakeroot fakeroot /usr/bin/fakeroot-tcp 30 --slave /usr/share/man/man1/fakeroot.1.gz fakeroot.1.gz /usr/share/man/man1/fakeroot-tcp.1.gz --slave /usr/share/man/man1/faked.1.gz faked.1.gz /usr/share/man/man1/faked-tcp.1.gz --slave /usr/share/man/es/man1/fakeroot.1.gz fakeroot.es.1.gz /usr/share/man/es/man1/fakeroot-tcp.1.gz --slave /usr/share/man/es/man1/faked.1.gz faked.es.1.gz /usr/share/man/es/man1/faked-tcp.1.gz --slave /usr/share/man/fr/man1/fakeroot.1.gz fakeroot.fr.1.gz /usr/share/man/fr/man1/fakeroot-tcp.1.gz --slave /usr/share/man/fr/man1/faked.1.gz faked.fr.1.gz /usr/share/man/fr/man1/faked-tcp.1.gz --slave /usr/share/man/sv/man1/fakeroot.1.gz fakeroot.sv.1.gz /usr/share/man/sv/man1/fakeroot-tcp.1.gz --slave /usr/share/man/sv/man1/faked.1.gz faked.sv.1.gz /usr/share/man/sv/man1/faked-tcp.1.gz"
"Oct 24, 2022 @ 00:50:05.078","7,918","/var/log/alternatives.log","update-alternatives 2022-10-23 16:34:52: run with --quiet --install /usr/bin/pinentry pinentry /usr/bin/pinentry-curses 50 --slave /usr/share/man/man1/pinentry.1.gz pinentry.1.gz /usr/share/man/man1/pinentry-curses.1.gz"
"Oct 24, 2022 @ 00:50:05.078","8,244","/var/log/alternatives.log","update-alternatives 2022-10-23 16:34:55: run with --quiet --install /lib/cpp cpp /usr/bin/cpp 10"
"Oct 24, 2022 @ 00:50:05.077","3,367","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:40: run with --install /usr/bin/pager pager /bin/more 50 --slave /usr/share/man/man1/pager.1.gz pager.1.gz /usr/share/man/man1/more.1.gz"
"Oct 24, 2022 @ 00:50:05.077","3,618","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:43: run with --install /usr/bin/w w /usr/bin/w.procps 50 --slave /usr/share/man/man1/w.1.gz w.1.gz /usr/share/man/man1/w.procps.1.gz"
"Oct 24, 2022 @ 00:50:05.077","3,788","/var/log/alternatives.log","update-alternatives 2022-03-17 08:21:10: run with --install /usr/bin/lzma lzma /usr/bin/xz 20 --slave /usr/share/man/man1/lzma.1.gz lzma.1.gz /usr/share/man/man1/xz.1.gz --slave /usr/bin/unlzma unlzma /usr/bin/unxz --slave /usr/share/man/man1/unlzma.1.gz unlzma.1.gz /usr/share/man/man1/unxz.1.gz --slave /usr/bin/lzcat lzcat /usr/bin/xzcat --slave /usr/share/man/man1/lzcat.1.gz lzcat.1.gz /usr/share/man/man1/xzcat.1.gz --slave /usr/bin/lzmore lzmore /usr/bin/xzmore --slave /usr/share/man/man1/lzmore.1.gz lzmore.1.gz /usr/share/man/man1/xzmore.1.gz --slave /usr/bin/lzless lzless /usr/bin/xzless --slave /usr/share/man/man1/lzless.1.gz lzless.1.gz /usr/share/man/man1/xzless.1.gz --slave /usr/bin/lzdiff lzdiff /usr/bin/xzdiff --slave /usr/share/man/man1/lzdiff.1.gz lzdiff.1.gz /usr/share/man/man1/xzdiff.1.gz --slave /usr/bin/lzcmp lzcmp /usr/bin/xzcmp --slave /usr/share/man/man1/lzcmp.1.gz lzcmp.1.gz /usr/share/man/man1/xzcmp.1.gz --slave /usr/bin/lzgrep lzgrep /usr/bin/xzgrep --slave /usr/share/man/man1/lzgrep.1.gz lzgrep.1.gz /usr/share/man/man1/xzgrep.1.gz --slave /usr/bin/lzegrep lzegrep /usr/bin/xzegrep --slave /usr/share/man/man1/lzegrep.1.gz lzegrep.1.gz /usr/share/man/man1/xzegrep.1.gz --slave /usr/bin/lzfgrep lzfgrep /usr/bin/xzfgrep --slave /usr/share/man/man1/lzfgrep.1.gz lzfgrep.1.gz /usr/share/man/man1/xzfgrep.1.gz"
"Oct 24, 2022 @ 00:50:05.077","5,222","/var/log/alternatives.log","update-alternatives 2022-03-17 08:21:15: run with --quiet --install /usr/bin/rsh rsh /usr/bin/ssh 20 --slave /usr/share/man/man1/rsh.1.gz rsh.1.gz /usr/share/man/man1/ssh.1.gz"
"Oct 24, 2022 @ 00:50:05.077","5,487","/var/log/alternatives.log","update-alternatives 2022-03-17 08:21:15: run with --quiet --install /usr/bin/rlogin rlogin /usr/bin/slogin 20 --slave /usr/share/man/man1/rlogin.1.gz rlogin.1.gz /usr/share/man/man1/slogin.1.gz"
"Oct 24, 2022 @ 00:50:05.077","5,776","/var/log/alternatives.log","update-alternatives 2022-03-17 08:21:15: run with --quiet --install /usr/bin/rcp rcp /usr/bin/scp 20 --slave /usr/share/man/man1/rcp.1.gz rcp.1.gz /usr/share/man/man1/scp.1.gz"
"Oct 24, 2022 @ 00:50:05.076","2,632","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:27: run with --install /usr/bin/pager pager /bin/more 50 --slave /usr/share/man/man1/pager.1.gz pager.1.gz /usr/share/man/man1/more.1.gz"
"Oct 24, 2022 @ 00:50:05.076","2,953","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:33: run with --install /usr/bin/w w /usr/bin/w.procps 50 --slave /usr/share/man/man1/w.1.gz w.1.gz /usr/share/man/man1/w.procps.1.gz"
"Oct 24, 2022 @ 00:50:05.076","3,189","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:39: run with --install /usr/sbin/rmt rmt /usr/sbin/rmt-tar 50 --slave /usr/share/man/man8/rmt.8.gz rmt.8.gz /usr/share/man/man8/rmt-tar.8.gz"
"Oct 24, 2022 @ 00:50:05.075","1,830","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:14: run with --quiet --install /usr/bin/awk awk /usr/bin/mawk 5 --slave /usr/share/man/man1/awk.1.gz awk.1.gz /usr/share/man/man1/mawk.1.gz --slave /usr/bin/nawk nawk /usr/bin/mawk --slave /usr/share/man/man1/nawk.1.gz nawk.1.gz /usr/share/man/man1/mawk.1.gz"
"Oct 24, 2022 @ 00:50:05.075","2,386","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:19: run with --install /usr/sbin/rmt rmt /usr/sbin/rmt-tar 50 --slave /usr/share/man/man8/rmt.8.gz rmt.8.gz /usr/share/man/man8/rmt-tar.8.gz"
"Oct 24, 2022 @ 00:50:05.074","1,568","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:09: run with --install /usr/bin/w w /usr/bin/w.procps 50 --slave /usr/share/man/man1/w.1.gz w.1.gz /usr/share/man/man1/w.procps.1.gz"
"Oct 24, 2022 @ 00:50:05.073",682,"/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:09: run with --install /usr/share/man/man7/builtins.7.gz builtins.7.gz /usr/share/man/man7/bash-builtins.7.gz 10"
"Oct 24, 2022 @ 00:50:05.073",957,"/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:09: run with --install /usr/sbin/rmt rmt /usr/sbin/rmt-tar 50 --slave /usr/share/man/man8/rmt.8.gz rmt.8.gz /usr/share/man/man8/rmt-tar.8.gz"
"Oct 24, 2022 @ 00:50:05.073","1,229","/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:09: run with --install /usr/bin/pager pager /bin/more 50 --slave /usr/share/man/man1/pager.1.gz pager.1.gz /usr/share/man/man1/more.1.gz"
"Oct 24, 2022 @ 00:50:05.072",0,"/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:05: run with --quiet --install /usr/bin/awk awk /usr/bin/mawk 5 --slave /usr/share/man/man1/awk.1.gz awk.1.gz /usr/share/man/man1/mawk.1.gz --slave /usr/bin/nawk nawk /usr/bin/mawk --slave /usr/share/man/man1/nawk.1.gz nawk.1.gz /usr/share/man/man1/mawk.1.gz"
"Oct 24, 2022 @ 00:50:05.072",386,"/var/log/alternatives.log","update-alternatives 2022-03-01 19:27:08: run with --quiet --install /usr/bin/awk awk /usr/bin/mawk 5 --slave /usr/share/man/man1/awk.1.gz awk.1.gz /usr/share/man/man1/mawk.1.gz --slave /usr/bin/nawk nawk /usr/bin/mawk --slave /usr/share/man/man1/nawk.1.gz nawk.1.gz /usr/share/man/man1/mawk.1.gz"
"Oct 24, 2022 @ 00:50:05.053","24,709","/var/log/dpkg.log","2022-03-01 19:27:08 install util-linux:amd64 <none> 2.31.1-0.4ubuntu3"
"Oct 24, 2022 @ 00:50:05.053","24,998","/var/log/dpkg.log","2022-03-01 19:27:08 install zlib1g:amd64 <none> 1:1.2.11.dfsg-0ubuntu2"
"Oct 24, 2022 @ 00:50:05.052","23,918","/var/log/dpkg.log","2022-03-01 19:27:08 install sensible-utils:all <none> 0.0.12"
"Oct 24, 2022 @ 00:50:05.052","24,171","/var/log/dpkg.log","2022-03-01 19:27:08 install sysvinit-utils:amd64 <none> 2.88dsf-59.10ubuntu1"
"Oct 24, 2022 @ 00:50:05.052","24,488","/var/log/dpkg.log","2022-03-01 19:27:08 install tar:amd64 <none> 1.29b-2"
"Oct 24, 2022 @ 00:50:05.051","23,432","/var/log/dpkg.log","2022-03-01 19:27:08 install procps:amd64 <none> 2:3.3.12-3ubuntu1"
"Oct 24, 2022 @ 00:50:05.051","23,705","/var/log/dpkg.log","2022-03-01 19:27:08 install sed:amd64 <none> 4.4-2"
"Oct 24, 2022 @ 00:50:05.050","22,451","/var/log/dpkg.log","2022-03-01 19:27:07 install ncurses-bin:amd64 <none> 6.1-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.050","22,724","/var/log/dpkg.log","2022-03-01 19:27:07 install passwd:amd64 <none> 1:4.5-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.049","21,913","/var/log/dpkg.log","2022-03-01 19:27:07 install mount:amd64 <none> 2.31.1-0.4ubuntu3"
"Oct 24, 2022 @ 00:50:05.049","22,182","/var/log/dpkg.log","2022-03-01 19:27:07 install ncurses-base:all <none> 6.1-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.048","20,626","/var/log/dpkg.log","2022-03-01 19:27:07 install libzstd1:amd64 <none> 1.3.3+dfsg-2ubuntu1"
"Oct 24, 2022 @ 00:50:05.048","20,915","/var/log/dpkg.log","2022-03-01 19:27:07 install login:amd64 <none> 1:4.5-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.048","21,172","/var/log/dpkg.log","2022-03-01 19:27:07 install lsb-base:all <none> 9.20170808ubuntu1"
"Oct 24, 2022 @ 00:50:05.047","19,301","/var/log/dpkg.log","2022-03-01 19:27:07 install libss2:amd64 <none> 1.44.1-1"
"Oct 24, 2022 @ 00:50:05.047","19,538","/var/log/dpkg.log","2022-03-01 19:27:07 install libsystemd0:amd64 <none> 237-3ubuntu10"
"Oct 24, 2022 @ 00:50:05.047","19,815","/var/log/dpkg.log","2022-03-01 19:27:07 install libtinfo5:amd64 <none> 6.1-1ubuntu1"
"Oct 24, 2022 @ 00:50:05.047","20,080","/var/log/dpkg.log","2022-03-01 19:27:07 install libudev1:amd64 <none> 237-3ubuntu10"
"Oct 24, 2022 @ 00:50:05.047","20,345","/var/log/dpkg.log","2022-03-01 19:27:07 install libuuid1:amd64 <none> 2.31.1-0.4ubuntu3"
"Oct 24, 2022 @ 00:50:05.046","18,490","/var/log/dpkg.log","2022-03-01 19:27:07 install libsemanage1:amd64 <none> 2.7-2build2"
