host.name,process.args,file.path,event.action,user.name.text
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/recently-updated.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/columns.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/columns.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/spaces.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/spaces.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/favpages.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/favpages.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewxls.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewxls.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/search.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/search.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/gallery.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/gallery.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/toc.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/toc.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewpdf.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewpdf.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/anchor.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/anchor.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/placeholder.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/placeholder.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/quote.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/quote.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pageindex.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pageindex.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/navmap.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/navmap.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contentbylabel.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contentbylabel.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/noformat.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/noformat.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/listlabels.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/listlabels.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/code.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/code.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/detailssummary.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/detailssummary.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt-include.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt-include.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetree.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetree.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/panel.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/panel.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/colour.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/colour.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewppt.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewppt.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-report-table.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-report-table.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetreesearch.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/pagetreesearch.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/chart.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/chart.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/details.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/details.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-by-user.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/content-by-user.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/excerpt.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/widgetconnector.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/widgetconnector.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/livesearch.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/livesearch.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/blank.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/blank.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/html.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/html.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/profile.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/profile.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contributors-summary.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contributors-summary.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/network.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/network.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/status-list.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/status-list.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/popular-labels.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/popular-labels.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewdoc.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/viewdoc.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/jiraissues.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/jiraissues.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/related-labels.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/related-labels.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/include.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/include.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/cheese.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/cheese.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/bookmarks.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/bookmarks.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contributors.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/contributors.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/column.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/column.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/change-history.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/change-history.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/rssfeed.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/rssfeed.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/children.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/children.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/space-details.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/space-details.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/section.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/section.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/multimedia.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/multimedia.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/recently-updated.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/recently-updated.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/spaces.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/spaces.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/favpages.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/macrobrowser/dropdown/favpages.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/doctor.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/doctor.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-14.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-14.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-18.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-18.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/readme.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/readme.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/default.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/default.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user1.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user1.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-3.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-3.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/default_16.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/default_16.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-13.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-13.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude4.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude4.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-25.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-25.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-6.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-6.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/businessman2.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/businessman2.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-24.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-24.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/angel.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/angel.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-4.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-4.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude5.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude5.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-11.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-11.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-1.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-1.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user3.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user3.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-19.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-19.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude1.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude1.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-8.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-8.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user2.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user2.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-16.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-16.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-12.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-12.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-2.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-2.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user_headphones.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/user_headphones.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/add_profile_pic.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/add_profile_pic.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-7.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-7.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-20.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-20.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-15.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-15.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude3.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude3.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-10.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-10.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-5.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/Avatar-5.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/security_agent.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/security_agent.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/businessman.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/businessman.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/devil.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/devil.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude2.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/dude2.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/anonymous.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/anonymous.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/ghost.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/profilepics/ghost.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/expand.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/expand.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/collapse.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/collapse.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/collapse-hover.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/collapse-hover.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/expand-hover.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/sidebar/expand-hover.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/image_20.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/image_20.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/link_20.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/link_20.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/add_20.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/add_20.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/macro_20.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/editor-autocomplete/macro_20.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_16.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_16.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/follow_48.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/follow_48.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_48.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_48.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_grey_16.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/watch_grey_16.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/page_history_16.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/page_history_16.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/manage_48.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/manage_48.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/page_history_48.r4ns0mE,deleted,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/page_history_48.r4ns0mE.r4ns0mE,created,NaN
NaN,NaN,/opt/atlassian/confluence/confluence/images/icons/actions/manage_16.r4ns0mE,deleted,NaN
